id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
841258749433274419,Home in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,504154030,Irene,Kreis 10,Höngg,47.41488750000001,8.4747037,Entire home/apt,171,2,1,2023-06-12,1,1,254,1,
841826999197808386,Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath,2271733,Jörg,Kreis 3,Alt-Wiedikon,47.3601944,8.5226699,Entire home/apt,122,3,3,2023-04-30,0.88,3,77,3,
842430987733026875,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,17484617,Marie,Kreis 11,Oerlikon,47.4092679,8.5451025,Entire home/apt,200,2,1,2023-05-14,0.64,22,109,1,
842452180459549348,Serviced apartment in Zürich · 1 bedroom · 1 bed · 1 private bath,17484617,Marie,Kreis 11,Oerlikon,47.4092679,8.5451025,Private room,250,2,0,,,22,362,0,
842751282872972525,Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1 bath,44283779,Heidi,Kreis 1,Rathaus,47.3724175,8.5442053,Entire home/apt,271,2,6,2023-06-28,2.00,1,34,6,
842783808030546755,Rental unit in Zürich · ★4.86 · 1 bedroom · 2 beds · 1 bath,481508453,Dragesa,Kreis 4,Langstrasse,47.3773108,8.5291036,Entire home/apt,145,2,22,2023-06-27,6.53,2,133,22,
843521043733757513,Rental unit in Zürich · ★4.60 · 1 bedroom · 2 beds · 1 bath,504634779,Nikola,Kreis 5,Gewerbeschule,47.3807,8.53424,Entire home/apt,148,2,20,2023-06-22,5.77,1,3,20,
845489255964719964,Rental unit in Zürich · ★4.13 · 2 bedrooms · 3 beds · 1.5 baths,1229459,Novac Solutions GmbH,Kreis 8,Weinegg,47.36169,8.56036,Entire home/apt,198,2,8,2023-06-22,2.70,40,292,8,
845608831198372107,Rental unit in Zürich · ★4.84 · 1 bedroom · 2 beds · 1 bath,219042603,Philipp,Kreis 5,Escher Wyss,47.38967,8.50855,Entire home/apt,154,2,37,2023-06-25,10.37,1,10,37,
845718725095249437,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,83005275,Michele,Kreis 9,Altstetten,47.38963,8.48458,Entire home/apt,88,1,8,2023-06-18,2.58,1,22,8,
845773831732538944,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,3243767,Susann,Kreis 7,Hottingen,47.36998946176738,8.56040719896555,Entire home/apt,120,7,1,2023-05-19,0.71,1,0,1,
846267607393851946,Home in Zürich · 3 bedrooms · 4 beds · 2 baths,13746631,Sonja,Kreis 10,Höngg,47.40588,8.49,Entire home/apt,120,7,0,,,1,23,0,
846336856496218349,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,11711737,Anna,Kreis 2,Enge,47.364131538572444,8.534279895770274,Entire home/apt,105,14,1,2023-03-23,0.30,1,89,1,
847455434070794217,Rental unit in Zürich · 2 bedrooms · 1 bed · 1 bath,3253779,Yannic,Kreis 8,Mühlebach,47.3579,8.55562,Entire home/apt,95,4,1,2023-04-22,0.43,1,0,1,
847603945705770462,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,197199023,Peter,Kreis 9,Altstetten,47.3896388,8.483620799999999,Private room,97,1,0,,,1,361,0,
847733428086961050,Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 5,Gewerbeschule,47.38377,8.5284,Entire home/apt,186,1,21,2023-06-20,6.06,20,361,21,
847788229097844751,Rental unit in Zürich · 1 bedroom · 2 beds · 2 baths,341309584,Basile Makala,Kreis 4,Langstrasse,47.3788133,8.5246538,Entire home/apt,200,1,1,2023-03-26,0.31,1,355,1,
848966133191264971,Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath,38845556,Eva,Kreis 8,Seefeld,47.35882,8.55162,Private room,65,13,1,2023-05-01,0.50,1,104,1,
849849002962267284,Rental unit in Zürich · ★2.67 · 1 bedroom · 1 bed · 1 bath,348941965,Youssef,Kreis 4,Langstrasse,47.37801,8.52651,Entire home/apt,257,2,6,2023-06-11,2.22,1,316,6,
849861552079479140,Rental unit in Zürich · 2 bedrooms · 1 bed · 1 private bath,350902750,Frank,Kreis 2,Wollishofen,47.33627329999999,8.531162,Private room,60,4,1,2023-05-04,0.53,2,256,1,
850704215913211160,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,190927448,Diego,Kreis 11,Oerlikon,47.41025,8.53426,Entire home/apt,75,5,0,,,1,340,0,
851850848252849624,Rental unit in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 bath,23561865,Tania,Kreis 7,Hirslanden,47.3601469,8.5668119,Entire home/apt,183,2,14,2023-06-25,4.72,55,23,14,
851877560051711265,Rental unit in Zürich · ★4.75 · 2 bedrooms · 3 beds · 1 bath,23561865,Tania,Kreis 7,Hirslanden,47.3601469,8.5668119,Entire home/apt,178,2,16,2023-06-18,6.67,55,1,16,
851895118288393619,Rental unit in Zürich · ★4.82 · 2 bedrooms · 3 beds · 1.5 baths,23561865,Tania,Kreis 7,Hirslanden,47.3614065,8.5650704,Entire home/apt,176,2,17,2023-06-23,6.30,55,25,17,
852755540131036698,Rental unit in Zürich · 3 bedrooms · 3 beds · 1 shared bath,249284766,Veronika,Kreis 4,Langstrasse,47.37827,8.52556,Private room,120,1,0,,,1,326,0,
852950965999811554,Rental unit in Zürich · 1 bedroom · 3 beds · 1 bath,254126350,Reto,Kreis 5,Escher Wyss,47.38787,8.515,Entire home/apt,200,2,2,2023-06-17,2,1,140,2,
853341913357004308,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,23414511,Gediminas,Kreis 2,Wollishofen,47.33456,8.5286,Private room,60,5,0,,,1,0,0,
854762720507179055,casa particular in Zürich · 2 bedrooms · 1 bed · 2 baths,499046066,Diana,Kreis 9,Albisrieden,47.3671,8.49362,Entire home/apt,109,3,2,2023-05-29,1.58,2,271,2,
854939687703678144,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 bath,22969679,Martin,Kreis 5,Gewerbeschule,47.38607,8.52616,Entire home/apt,125,3,8,2023-06-27,3.16,1,230,8,
854988263677047897,Rental unit in Zürich · 3 bedrooms · 3 beds · 1.5 baths,1229459,Novac Solutions GmbH,Kreis 7,Hirslanden,47.35847,8.57019,Entire home/apt,234,2,2,2023-04-16,0.73,40,61,2,
855149712546022346,Rental unit in Zürich · ★4.97 · 2 bedrooms · 2 beds · 1 bath,505991846,Gabriel,Kreis 2,Wollishofen,47.3335218,8.5359527,Entire home/apt,160,2,32,2023-06-26,11.03,2,29,32,
855711311651562351,Rental unit in Zürich · 1 bedroom · 2 beds · 1 private bath,446342895,N,Kreis 8,Seefeld,47.35528,8.55586,Private room,127,1,0,,,1,116,0,
855804406873291257,Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath,34808202,Kathrin & Alex,Kreis 3,Sihlfeld,47.37539,8.51585,Entire home/apt,148,2,18,2023-06-26,7.50,2,158,18,
856253776164534547,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,10947223,Franziska,Kreis 3,Sihlfeld,47.37569,8.50988,Entire home/apt,100,3,2,2023-05-20,0.81,1,6,2,
856506414058519661,Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1 bath,24627099,Kathrin,Kreis 2,Enge,47.35676,8.52755,Entire home/apt,100,10,6,2023-06-26,3.33,1,252,6,
856704595197642830,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 shared baths,495186312,Tales,Kreis 11,Affoltern,47.4176527,8.5081659,Private room,113,3,0,,,3,213,0,
857018701666484088,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,306994506,Damian,Kreis 8,Mühlebach,47.3640065,8.5505753,Entire home/apt,111,3,1,2023-04-09,0.37,1,0,1,
857181341694977736,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,151995548,Anna,Kreis 8,Seefeld,47.3567636,8.5540714,Entire home/apt,151,2,1,2023-04-10,0.37,1,350,1,
857675138434721632,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,100757304,Simone,Kreis 9,Altstetten,47.38459,8.48702,Entire home/apt,130,28,1,2023-06-03,1,11,82,1,
857706169899505697,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,10019946,Jaye,Kreis 8,Mühlebach,47.36187,8.55208,Entire home/apt,112,2,2,2023-05-21,0.90,1,135,2,
857757268178759399,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,140452053,Roberto,Kreis 11,Affoltern,47.418155032737474,8.508577533066273,Private room,122,1,1,2023-06-15,1,1,365,1,
857762984431066100,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,100757304,Simone,Kreis 12,Hirzenbach,47.40016,8.5829,Entire home/apt,127,28,1,2023-05-01,0.50,11,271,1,
857853127012377268,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 6,Unterstrass,47.3866968,8.543127700000001,Entire home/apt,173,30,0,,,79,294,0,
857946394426398001,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,168308359,Christian,Kreis 6,Unterstrass,47.38657,8.53963,Private room,34,30,0,,,1,0,0,
859122441664363969,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,167528327,Laia,Kreis 7,Hottingen,47.37643,8.56902,Entire home/apt,179,2,1,2023-05-21,0.75,1,58,1,
859181370326429923,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,1229459,Novac Solutions GmbH,Kreis 8,Weinegg,47.36182,8.55948,Entire home/apt,137,2,0,,,40,348,0,
859259613311079552,Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths,920484,John,Kreis 7,Fluntern,47.38034,8.55649,Private room,59,14,1,2023-05-18,0.70,1,252,1,
859370087727153320,Rental unit in Zürich · ★4.20 · 1 bedroom · 2 beds · 1 bath,36294895,Dovile,Kreis 3,Sihlfeld,47.37253,8.52036,Entire home/apt,169,1,5,2023-06-24,5,1,65,5,
859821205109771570,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath,508012667,Gabriela,Kreis 4,Langstrasse,47.37875,8.52806,Entire home/apt,83,2,5,2023-05-20,2.54,1,0,5,
860097895614689130,Rental unit in Zürich · ★4.50 · 4 bedrooms · 4 beds · 1.5 baths,100757304,Simone,Kreis 6,Oberstrass,47.38334,8.5465,Entire home/apt,349,1,4,2023-06-22,2.03,11,42,4,
860669329105045849,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,8411816,Philo,Kreis 4,Langstrasse,47.3784467,8.5285869,Private room,120,2,1,2023-04-09,0.37,1,360,1,
860726212437482985,Rental unit in Zürich · 2 bedrooms · 1 bed · 1 shared bath,86772365,Joao,Kreis 4,Langstrasse,47.3775974,8.5213521,Private room,70,1,0,,,1,33,0,
860823521329212488,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,1229459,Novac Solutions GmbH,Kreis 1,Rathaus,47.37113,8.54444,Entire home/apt,208,2,4,2023-06-25,1.50,40,301,4,
860935262137294426,Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,86443808,Sophie,Kreis 6,Unterstrass,47.39651,8.54006,Entire home/apt,161,2,3,2023-06-19,3,1,20,3,
861388734166879809,Rental unit in Zürich · 4 bedrooms · 4 beds · 1.5 baths,100757304,Simone,Kreis 6,Oberstrass,47.38168,8.54719,Entire home/apt,380,1,2,2023-06-14,2,11,32,2,
861630703845962235,Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths,28611628,Kim,Kreis 10,Wipkingen,47.39264,8.52959,Entire home/apt,337,7,1,2023-05-21,0.75,1,26,1,
862268043573444370,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,419102064,U,Kreis 12,Hirzenbach,47.40355,8.59002,Private room,62,2,1,2023-04-30,0.49,1,0,1,
862807884166203083,Rental unit in Zürich · ★4.20 · 1 bedroom · 2 beds · 1 bath,222814543,Haoran,Kreis 1,Hochschulen,47.37706,8.54465,Entire home/apt,118,1,5,2023-06-23,5,13,36,5,
863047265628738860,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,1229459,Novac Solutions GmbH,Kreis 7,Hottingen,47.36758,8.55259,Entire home/apt,252,2,2,2023-06-01,0.95,40,214,2,
863550746070873488,Rental unit in Zürich · ★4.71 · 1 bedroom · 1 bed · 1 bath,34808202,Kathrin & Alex,Kreis 4,Hard,47.37619950000001,8.516134899999999,Entire home/apt,168,2,14,2023-06-26,5.68,2,160,14,
863642024722756589,Rental unit in Zürich · 1 bedroom · 2 beds · 1.5 baths,508825581,Kreshnik,Kreis 7,Witikon,47.35723,8.59677,Entire home/apt,230,8,2,2023-05-04,0.91,2,130,2,
863678878036397560,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,83740273,Adis,Kreis 7,Hottingen,47.36535,8.55446,Entire home/apt,77,10,0,,,1,302,0,
864237084149343936,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,154350535,苏菲,Kreis 7,Hirslanden,47.36393,8.56216,Entire home/apt,120,20,0,,,1,62,0,
864284756439316925,Rental unit in Zürich · 1 bedroom · 1 bed · 2.5 baths,16801884,Magdalene,Kreis 8,Seefeld,47.35482,8.55643,Entire home/apt,105,60,0,,,1,133,0,
864392225447162717,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,25107983,Lana,Kreis 7,Hottingen,47.3659,8.5565,Entire home/apt,142,25,0,,,2,0,0,
865788389123660523,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,108829889,Jovite,Kreis 4,Langstrasse,47.3804978,8.5277722,Entire home/apt,130,7,2,2023-06-16,1.46,1,351,2,
866687221062174840,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,45811166,Anna,Kreis 9,Altstetten,47.38491,8.49475,Private room,90,2,4,2023-06-25,4,1,240,4,
866764058389012250,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath,36281578,Sam,Kreis 6,Unterstrass,47.3834969,8.542805399999999,Entire home/apt,187,1,14,2023-06-26,5.60,2,184,14,
867202081505505041,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,102817967,Nicole,Kreis 2,Enge,47.35774,8.52599,Entire home/apt,83,7,0,,,1,87,0,
867408094929804977,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,471607985,Murat,Kreis 10,Wipkingen,47.39384,8.52337,Entire home/apt,121,10,1,2023-05-17,0.68,1,0,1,
867945281467255302,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,509707306,Anna,Kreis 5,Gewerbeschule,47.38297,8.53005,Entire home/apt,120,3,0,,,1,78,0,
867985670471853276,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,83271512,José-Luis,Kreis 10,Wipkingen,47.3958848,8.5290866,Entire home/apt,260,4,0,,,17,0,0,
869261422741466411,Rental unit in Zürich · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,91958184,Milan,Kreis 1,Lindenhof,47.37032144536216,8.54109026491642,Entire home/apt,600,2,11,2023-06-27,4.78,1,192,11,
870790230345226165,Rental unit in Zürich · 1 bedroom · 2 beds · 1 shared bath,22104843,Deniz-Can,Kreis 11,Oerlikon,47.40827,8.54511,Private room,75,1,0,,,1,343,0,
870882875774675257,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,3296629,Viviane,Kreis 10,Wipkingen,47.39166,8.52363,Entire home/apt,250,3,0,,,1,332,0,
871071794845644862,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,149996298,Sam,Kreis 4,Hard,47.38056,8.51195,Entire home/apt,101,1,7,2023-06-24,5.25,1,353,7,
871449544161545521,Home in Zürich · ★New · 3 bedrooms · 3 beds · 2 baths,424688733,Miriam,Kreis 11,Oerlikon,47.40985,8.53198,Entire home/apt,128,150,0,,,1,243,0,
871543363071448694,Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath,252037444,Nina P.,Kreis 2,Enge,47.35768,8.53445,Private room,180,3,0,,,1,353,0,
871569367098563199,Rental unit in Zürich · ★4.80 · 1 bedroom · 2 beds · 1 bath,104674430,Jules,Kreis 4,Werd,47.3723712,8.5240567,Entire home/apt,107,3,10,2023-06-28,4.92,1,15,10,
871729317031123787,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,20928431,Noah,Kreis 4,Langstrasse,47.37895,8.5276,Entire home/apt,160,5,0,,,1,0,0,
871888020727558191,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,460347574,Linda,Kreis 1,Rathaus,47.37561,8.54466,Shared room,1000,1,2,2023-05-01,0.91,10,364,2,
872330956490378558,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,501021465,Samuel,Kreis 8,Mühlebach,47.363914540539625,8.551608547568321,Private room,146,1,0,,,1,364,0,
872343712931267300,Rental unit in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,10696193,Shelly,Kreis 8,Mühlebach,47.36381,8.55287,Private room,105,1,10,2023-06-25,4.92,3,346,10,
872422813897923548,Rental unit in Zürich · ★4.68 · 1 bedroom · 2 beds · 1 bath,462162715,John,Kreis 1,Rathaus,47.3710617,8.5436658,Entire home/apt,162,1,22,2023-06-28,10.00,1,312,22,
872521064940552667,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,4124134,Antranik,Kreis 11,Oerlikon,47.40416,8.55197,Private room,99,2,3,2023-06-16,3,2,266,3,
872579357215700285,Rental unit in Zürich · 1 bedroom · 1 bed · 2 baths,460347574,Linda,Kreis 1,Rathaus,47.3691,8.54583,Private room,400,1,0,,,10,364,0,
873117844498595674,Rental unit in Zürich · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,380888793,Nico,Kreis 7,Hirslanden,47.3634328,8.5676109,Entire home/apt,352,2,9,2023-06-21,4.50,2,308,9,
873234431584694148,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,495186312,Tales,Kreis 11,Affoltern,47.4176527,8.5081659,Private room,111,3,0,,,3,311,0,
873352562306241777,Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath,100457841,Yuxia,Kreis 11,Affoltern,47.42492575876604,8.499320894479752,Private room,61,1,0,,,1,358,0,
873567401515611523,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,510896724,Dirk,Kreis 3,Friesenberg,47.3651,8.503,Entire home/apt,179,5,0,,,1,333,0,
873724659294392413,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,5105764,Pierre,Kreis 7,Hottingen,47.3680433,8.5519912,Entire home/apt,112,2,1,2023-05-20,0.73,1,1,1,
874311469779243216,Rental unit in Zürich · ★4.86 · 1 bedroom · 2 beds · 1 bath,393365162,Oliver,Kreis 4,Langstrasse,47.37457,8.52402,Entire home/apt,163,2,7,2023-06-27,3.44,1,340,7,
874394306908557135,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,9075860,Giulia,Kreis 9,Altstetten,47.39072,8.48456,Entire home/apt,120,6,0,,,1,0,0,
875181727938208273,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,6997954,Rasmus,Kreis 3,Sihlfeld,47.3711662,8.5154747,Entire home/apt,124,21,0,,,1,240,0,
875927347002417506,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,11123830,Eva-Maria,Kreis 5,Gewerbeschule,47.38571959999999,8.528321499999999,Entire home/apt,150,4,0,,,1,27,0,
875942176620622001,Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,65402977,Lucas,Kreis 8,Seefeld,47.355652242708985,8.554270430222578,Entire home/apt,300,2,0,,,1,168,0,
876012602984828916,Rental unit in Zürich · ★New · 2 bedrooms · 3 beds · 1 bath,38886244,Patrick,Kreis 8,Weinegg,47.3555802,8.5745335,Entire home/apt,279,2,0,,,1,342,0,
876111617817116087,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,362701555,Samuel,Kreis 4,Werd,47.3698995,8.5271242,Entire home/apt,146,5,1,2023-05-12,0.61,1,64,1,
876233215992279292,Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,52254746,Martin,Kreis 10,Wipkingen,47.39549,8.52009,Entire home/apt,110,1,1,2023-05-18,0.70,1,0,1,
876637964512870414,Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,25291258,Delta Estates,Kreis 3,Sihlfeld,47.37548,8.51538,Entire home/apt,89,7,1,2023-06-18,1,27,137,1,
876650755170419594,Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,25291258,Delta Estates,Kreis 3,Sihlfeld,47.37438,8.51514,Entire home/apt,85,7,1,2023-06-04,1,27,133,1,
876757020727467580,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,13830423,Torge Froehlich,Kreis 6,Oberstrass,47.38241,8.54486,Entire home/apt,80,14,1,2023-05-31,1,1,0,1,
877254808035584072,Rental unit in Zürich · ★4.87 · 1 bedroom · 2 beds · 1 bath,420370006,Kamila,Kreis 1,Rathaus,47.36954,8.54424,Entire home/apt,486,1,15,2023-06-19,8.33,20,36,15,
877315321143587757,Rental unit in Zürich · ★4.67 · 4 bedrooms · 4 beds · 1.5 baths,100757304,Simone,Kreis 6,Oberstrass,47.38301,8.54742,Entire home/apt,444,1,3,2023-06-14,3,11,37,3,
877328163266323559,Rental unit in Zürich · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,100757304,Simone,Kreis 6,Oberstrass,47.38312,8.54585,Entire home/apt,389,1,5,2023-06-20,5,11,55,5,
877505339234133554,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath,511719301,Luís,Kreis 7,Hirslanden,47.3603609,8.5636283,Private room,61,1,0,,,1,210,0,
877983554024971228,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 3,Sihlfeld,47.37319,8.51775,Entire home/apt,194,1,14,2023-06-20,7.00,20,40,14,
878003903876354172,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 6,Unterstrass,47.3866968,8.543127700000001,Entire home/apt,191,30,0,,,79,352,0,
878026895426691607,Home in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,15378757,Valentino,Kreis 11,Seebach,47.4200066,8.5504432,Entire home/apt,199,12,3,2023-06-22,2.50,1,302,3,
878154961791610469,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,159015005,Iman,Kreis 4,Langstrasse,47.38069,8.53028,Entire home/apt,230,3,0,,,1,88,0,
878281922203565883,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,4332149,Mario,Kreis 1,Hochschulen,47.3790539,8.5448612,Entire home/apt,121,2,7,2023-06-26,4.29,2,3,7,
881614901980398874,Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,512583073,FIVE Zurich,Kreis 3,Friesenberg,47.3630763,8.4956847,Private room,476,1,0,,,2,345,0,
881622378017787461,Rental unit in Zürich · ★New · 3 bedrooms · 2 beds · 1.5 baths,1229459,Novac Solutions GmbH,Kreis 8,Weinegg,47.36142,8.55964,Entire home/apt,181,2,2,2023-06-13,1.67,40,299,2,
881652033660018631,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,464266089,Liu Salome Anna,Kreis 1,Lindenhof,47.37215840979431,8.541584213337305,Entire home/apt,198,1,0,,,1,152,0,
881690290835335197,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,23656409,Henriette,Kreis 9,Altstetten,47.3805022,8.479812299999999,Entire home/apt,90,6,0,,,1,91,0,
882326247270961841,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,167190266,Asla,Kreis 4,Hard,47.38786,8.49937,Entire home/apt,98,1,0,,,2,2,0,
882775888645009405,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,234848,Philipp,Kreis 8,Seefeld,47.36069,8.54926,Entire home/apt,144,14,0,,,1,254,0,
