"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","MunicipalityBFSNr","FactsEnglish","OffencesTotal","Residents","BurglariesPerResident","avg.price"
661414871406422144,"1 Zimmer Appartement mitten in der Stadt Zürich.","Kreis 10","Wipkingen",47.39964,8.5259,"Entire home/apt",110,261,"TotalCrime",180,39719,0.00453183614894635,1614
661632382681001984,"Huge 3 Room apartment, King Size Bed-Zurich Center","Kreis 8","Mühlebach",47.36458,8.54896,"Entire home/apt",140,261,"TotalCrime",107,17152,0.00623833955223881,2237
662754085497680512,"Central  – Full Apartment- English/Espanol/Frances","Kreis 4","Langstrasse",47.37588,8.52227,"Entire home/apt",150,261,"TotalCrime",303,27765,0.010913019989195,1656
662865773797657984,"Ruhiges schönes Zimmer mit Bad/WC und viel  Charme","Kreis 11","Seebach",47.41509,8.54721,"Private room",79,261,"TotalCrime",400,73223,0.00546276443194078,1540
662879661982502528,"The Suite over the pedestrian area of Zurich","Kreis 1","Rathaus",47.37602,8.5448,"Entire home/apt",194,261,"TotalCrime",153,5411,0.0282757346146738,2317
663491801611555712,"amazing central apartment in Zürich","Kreis 8","Mühlebach",47.36375,8.55029,"Entire home/apt",95,261,"TotalCrime",107,17152,0.00623833955223881,2237
663523902582904192,"Room with workspace and storage in Oerlikon","Kreis 6","Unterstrass",47.40148,8.53587,"Private room",56,261,"TotalCrime",221,33665,0.00656468141987227,1731
663531586110233984,"Lovely 1 bedroom apartment in the heart of Zürich","Kreis 1","Rathaus",47.376,8.54348,"Entire home/apt",99,261,"TotalCrime",153,5411,0.0282757346146738,2317
664150171616203648,"Lakeside Pied-à-terre in Zurich Seefeld","Kreis 8","Mühlebach",47.3557078129204,8.55774275958538,"Entire home/apt",170,261,"TotalCrime",107,17152,0.00623833955223881,2237
664299489782967296,"Bright designer flat in the heart of Zurich","Kreis 1","Rathaus",47.37433,8.54409,"Entire home/apt",265,261,"TotalCrime",153,5411,0.0282757346146738,2317
664302734942761856,"Zentrale Wohnung mit Dachterrasse","Kreis 7","Fluntern",47.3740497,8.5541685,"Entire home/apt",180,261,"TotalCrime",184,37662,0.00488556104296107,1992
665226056408186880,"Lovely 1-room apartment  next to main station","Kreis 3","Alt-Wiedikon",47.36354,8.5195,"Entire home/apt",120,261,"TotalCrime",304,48865,0.00622122173334698,1564
665726304658077312,"Cozy 2.5 Room Apt Zürich, most Center and quietly","Kreis 3","Friesenberg",47.36278,8.50329,"Entire home/apt",200,261,"TotalCrime",304,48865,0.00622122173334698,1564
665959521235052928,"Forest view apartment","Kreis 9","Altstetten",47.39075,8.46822,"Entire home/apt",120,261,"TotalCrime",350,55824,0.00626970478647177,1569
667030769129213184,"Schöne zentrale Wohnung im Herzen von Zürich","Kreis 3","Sihlfeld",47.3733016,8.5199238,"Private room",60,261,"TotalCrime",304,48865,0.00622122173334698,1564
667356914073648256,"Loft-Like City Apartment in the Heart of Zurich","Kreis 4","Langstrasse",47.38065,8.5256,"Entire home/apt",188,261,"TotalCrime",303,27765,0.010913019989195,1656
667374832589351296,"Nice City-Apartment with Balcony","Kreis 7","Fluntern",47.37615,8.5603,"Entire home/apt",110,261,"TotalCrime",184,37662,0.00488556104296107,1992
667796417135022464,"Ruhige Wohnung mit herrlichem Ausblick über Zürich","Kreis 10","Wipkingen",47.39585,8.52252,"Entire home/apt",100,261,"TotalCrime",180,39719,0.00453183614894635,1614
667893072259890432,"Get Cozy Family Flat Zürich","Kreis 11","Affoltern",47.422503,8.4945104,"Entire home/apt",280,261,"TotalCrime",400,73223,0.00546276443194078,1540
668495844558455168,"Zentrale, moderne, Familienfreundliche Wohnung","Kreis 11","Oerlikon",47.4135683609699,8.53999558836222,"Entire home/apt",195,261,"TotalCrime",400,73223,0.00546276443194078,1540
668496661336591872,"Central Apartment with french balcony and terrace","Kreis 7","Hottingen",47.3691639,8.5533254,"Entire home/apt",175,261,"TotalCrime",184,37662,0.00488556104296107,1992
668699952707526272,"3 minutes walk to lake and 5 to Bellevue","Kreis 8","Mühlebach",47.36358,8.55239,"Entire home/apt",226,261,"TotalCrime",107,17152,0.00623833955223881,2237
668839556377128320,"Luxury Penthouse near the Dolder Hotel","Kreis 7","Hirslanden",47.36694,8.56875,"Entire home/apt",1199,261,"TotalCrime",184,37662,0.00488556104296107,1992
669548147115911680,"Alte Stadtvilla mit Garten in Seenähe","Kreis 2","Wollishofen",47.3494174,8.533182,"Entire home/apt",156,261,"TotalCrime",251,35494,0.00707161773820927,1803
669920764669870976,"2-Bedroom apartment in upscale Zürich area","Kreis 7","Fluntern",47.3838114,8.5732995,"Entire home/apt",170,261,"TotalCrime",184,37662,0.00488556104296107,1992
669964392099122944,"Spacious 1-bedroom apartment with two balconies","Kreis 2","Wollishofen",47.35068,8.52694,"Entire home/apt",111,261,"TotalCrime",251,35494,0.00707161773820927,1803
670266764871814144,"Cozy Loft Wohnung mit Dachterrasse, Spa- & Fitness","Kreis 2","Enge",47.36731,8.53452,"Entire home/apt",104,261,"TotalCrime",251,35494,0.00707161773820927,1803
670594051190709632,"New Apartment ""Esperanza""","Kreis 6","Unterstrass",47.3952165625086,8.5450455416641,"Entire home/apt",87,261,"TotalCrime",221,33665,0.00656468141987227,1731
670959087238176640,"Lovely lakeside loft","Kreis 8","Seefeld",47.36009,8.55188,"Entire home/apt",180,261,"TotalCrime",107,17152,0.00623833955223881,2237
671610830278550400,"ID281R: Renovated 2-BR Downtown Stylish Apt","Kreis 4","Werd",47.37412,8.52122,"Entire home/apt",183,261,"TotalCrime",303,27765,0.010913019989195,1656
671714247042508928,"Schöne City-Wohnung mit Dachterrasse in Seenähe","Kreis 7","Hottingen",47.3655283,8.5558621,"Entire home/apt",189,261,"TotalCrime",184,37662,0.00488556104296107,1992
672204327674232576,"Big Furnished room in the city next to lake","Kreis 8","Mühlebach",47.36229,8.55337,"Private room",94,261,"TotalCrime",107,17152,0.00623833955223881,2237
672329460874109952,"Schöne und zentrale Wohnung in Zürich","Kreis 3","Sihlfeld",47.37575,8.51444,"Private room",120,261,"TotalCrime",304,48865,0.00622122173334698,1564
673522463224022784,"Bright and cozy 2.5 apartment in Zurich","Kreis 7","Hottingen",47.36594,8.56288,"Entire home/apt",126,261,"TotalCrime",184,37662,0.00488556104296107,1992
674412358369660288,"Schöne und zentrale Wohnung im Herzen Zürichs","Kreis 3","Sihlfeld",47.37607,8.51423,"Private room",120,261,"TotalCrime",304,48865,0.00622122173334698,1564
674535978084757504,"2 Room Flat,Zurich Center-close to central station","Kreis 4","Langstrasse",47.37783,8.52933,"Entire home/apt",147,261,"TotalCrime",303,27765,0.010913019989195,1656
675924432548213760,"Big and Spacious Apartment with a nice a quite ter","Kreis 7","Hirslanden",47.35832,8.57163,"Entire home/apt",265,261,"TotalCrime",184,37662,0.00488556104296107,1992
675928574277408000,"Nice and quite apartment for two - 10 min away fro","Kreis 7","Hirslanden",47.35987,8.57021,"Entire home/apt",202,261,"TotalCrime",184,37662,0.00488556104296107,1992
675962396340121984,"Lovely 2-room apartment in the heart of Zürich","Kreis 6","Unterstrass",47.38285,8.54047,"Entire home/apt",134,261,"TotalCrime",221,33665,0.00656468141987227,1731
677224688105371136,"Sharing apartment near to Triemli","Kreis 3","Friesenberg",47.36785,8.50174,"Private room",80,261,"TotalCrime",304,48865,0.00622122173334698,1564
678195799301649280,"Neubau in Zürich-Leimbach","Kreis 2","Leimbach",47.32927,8.51385,"Entire home/apt",125,261,"TotalCrime",251,35494,0.00707161773820927,1803
678675524744102144,"Grosse, ruhige Statdtwohnung.","Kreis 10","Höngg",47.4059942,8.4875936,"Entire home/apt",110,261,"TotalCrime",180,39719,0.00453183614894635,1614
678729338863376896,"Bright apartment close to the lake and the city","Kreis 2","Wollishofen",47.35114,8.53247,"Entire home/apt",160,261,"TotalCrime",251,35494,0.00707161773820927,1803
678757296633986048,"Fully refurbished studio in Zurich city center 22","Kreis 2","Enge",47.3616,8.53217,"Entire home/apt",119,261,"TotalCrime",251,35494,0.00707161773820927,1803
679320005514462080,"Room with a leap into Lake of Zurich","Kreis 2","Wollishofen",47.347157,8.5324175,"Private room",70,261,"TotalCrime",251,35494,0.00707161773820927,1803
679539028657313152,"New Studio in the Center of Zurich Old Town12#","Kreis 1","Rathaus",47.37521,8.54277,"Entire home/apt",157,261,"TotalCrime",153,5411,0.0282757346146738,2317
679596423995623296,"Einfamilienhaus / House, 3 bdrs, garden, parking","Kreis 11","Oerlikon",47.41287,8.53075,"Entire home/apt",271,261,"TotalCrime",400,73223,0.00546276443194078,1540
680301166524123904,"BRIGHT SEEFELD APARTMENT 2-MIN WALK FROM LAKE ZURI","Kreis 8","Seefeld",47.3597903,8.5501924,"Entire home/apt",325,261,"TotalCrime",107,17152,0.00623833955223881,2237
680946017735070080,"Zentrale Stadtwohnung nähe See","Kreis 2","Enge",47.36119,8.52979,"Entire home/apt",220,261,"TotalCrime",251,35494,0.00707161773820927,1803
681012370246931456,"Easy Studio Apartment","Kreis 11","Affoltern",47.4188639,8.5080646,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
681067330228404608,"*CENTRAL LOCATED & COZY APARTMENT IN THE HERAT OF","Kreis 7","Hottingen",47.36663,8.55271,"Entire home/apt",243,261,"TotalCrime",184,37662,0.00488556104296107,1992
681575212095543808,"Nice 2 rooms apart with Projector close to lake","Kreis 2","Wollishofen",47.34404,8.52924,"Entire home/apt",165,261,"TotalCrime",251,35494,0.00707161773820927,1803
681670118780357632,"Easy Studio Apartment","Kreis 11","Affoltern",47.4188639,8.5080646,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
681673011920283264,"Precious apartment by the lake in central Zurich","Kreis 8","Seefeld",47.35419,8.55603,"Entire home/apt",109,261,"TotalCrime",107,17152,0.00623833955223881,2237
681675245808226944,"Easy Junior One Bedroom Apartment","Kreis 11","Affoltern",47.4188639,8.5080646,"Entire home/apt",99,261,"TotalCrime",400,73223,0.00546276443194078,1540
682400947475403776,"Perfect Appartment for a stay in Zürich.","Kreis 9","Altstetten",47.38706,8.49063,"Entire home/apt",68,261,"TotalCrime",350,55824,0.00626970478647177,1569
683271955246974080,"Design Loft Zurich","Kreis 8","Mühlebach",47.35972,8.5558,"Entire home/apt",249,261,"TotalCrime",107,17152,0.00623833955223881,2237
683888425935702272,"Exclusive spacious Apt. with garden in Zurich","Kreis 7","Witikon",47.3544,8.58225,"Entire home/apt",390,261,"TotalCrime",184,37662,0.00488556104296107,1992
684009284373405440,"Studio with Lake/Mountain View and Garden Access","Kreis 2","Enge",47.35377,8.52885,"Entire home/apt",200,261,"TotalCrime",251,35494,0.00707161773820927,1803
684477874638014976,"Zentrale Wohnung mit Balkon und Blick in den Park","Kreis 7","Hottingen",47.36602,8.55368,"Entire home/apt",175,261,"TotalCrime",184,37662,0.00488556104296107,1992
684753601532551808,"Wunderschöne Wohnung 21.OG  im ToniAreal Tower","Kreis 5","Escher Wyss",47.38967,8.51074,"Private room",135,261,"TotalCrime",194,15331,0.012654099536886,1801
685175805052866944,"Wiedikon 2.5 Room w/ Storage & W/D, near Market","Kreis 3","Alt-Wiedikon",47.3694273,8.516073,"Entire home/apt",159,261,"TotalCrime",304,48865,0.00622122173334698,1564
685180336306331136,"Wiedikon 2.5 Room w/ Storage, 1 min to Market","Kreis 4","Werd",47.3698089,8.5261586,"Entire home/apt",172,261,"TotalCrime",303,27765,0.010913019989195,1656
685237347952274432,"Charming Studio in Zurich","Kreis 9","Altstetten",47.38603,8.48886,"Entire home/apt",99,261,"TotalCrime",350,55824,0.00626970478647177,1569
685575462239775744,"Beautiful Yellow Apartment","Kreis 6","Oberstrass",47.39311,8.54676,"Entire home/apt",238,261,"TotalCrime",221,33665,0.00656468141987227,1731
686712308211544832,"Gemütliche, zentrale Wohnung mit zwei Balkonen","Kreis 3","Alt-Wiedikon",47.36686,8.51956,"Entire home/apt",119,261,"TotalCrime",304,48865,0.00622122173334698,1564
687786010722437888,"Lovely 1-bedroom apartment in Zürich","Kreis 4","Hard",47.38154,8.5082,"Entire home/apt",170,261,"TotalCrime",303,27765,0.010913019989195,1656
688003451844133376,"Spacious apartment in the centre of Zürich","Kreis 4","Werd",47.37333,8.53023,"Entire home/apt",143,261,"TotalCrime",303,27765,0.010913019989195,1656
688055832353579264,"Wohnen an der Schmiede Wiedikon ADONIS","Kreis 3","Alt-Wiedikon",47.36985,8.51797,"Entire home/apt",175,261,"TotalCrime",304,48865,0.00622122173334698,1564
688181342990847232,"Bedroom in shared apartment central Zurich","Kreis 4","Langstrasse",47.37718,8.52165,"Private room",72,261,"TotalCrime",303,27765,0.010913019989195,1656
688757958027109248,"The Awe-partment- whole apartment in quiet area","Kreis 6","Unterstrass",47.39191,8.54416,"Entire home/apt",95,261,"TotalCrime",221,33665,0.00656468141987227,1731
688817295338414336,"Extraordinary Sleep-Accommodation with 18 Beds","Kreis 2","Wollishofen",47.33559,8.54257,"Entire home/apt",656,261,"TotalCrime",251,35494,0.00707161773820927,1803
689426555656787712,"Schönes Zimmer mitten im Kreis 5 in Zürich","Kreis 5","Gewerbeschule",47.38682,8.52411,"Private room",116,261,"TotalCrime",194,15331,0.012654099536886,1801
689479019092681984,"HSH - Splendid 3 Bedroom Attique with Balcony","Kreis 11","Seebach",47.41731,8.54351,"Entire home/apt",385,261,"TotalCrime",400,73223,0.00546276443194078,1540
689667941689683456,"Wohnen am Römerhof EOLO","Kreis 7","Hottingen",47.36839,8.56248,"Entire home/apt",135,261,"TotalCrime",184,37662,0.00488556104296107,1992
691171207906790144,"Chalet Style 2-Bedroom Flat","Kreis 8","Weinegg",47.35286,8.58186,"Entire home/apt",200,261,"TotalCrime",107,17152,0.00623833955223881,2237
693828242173862400,"Charming Apartment in Zurich's Old Town","Kreis 1","Rathaus",47.36895,8.54434,"Entire home/apt",120,261,"TotalCrime",153,5411,0.0282757346146738,2317
693981461305609728,"Cozy studio centrally located","Kreis 2","Wollishofen",47.34459,8.53255,"Entire home/apt",149,261,"TotalCrime",251,35494,0.00707161773820927,1803
694051293782970112,"Simple 1-bed room in Zurich city Center","Kreis 7","Hottingen",47.36516,8.55375,"Private room",68,261,"TotalCrime",184,37662,0.00488556104296107,1992
694054866313206656,"Wunderschöne Wohnung, 5 min zum See","Kreis 2","Wollishofen",47.34918,8.52843,"Private room",136,261,"TotalCrime",251,35494,0.00707161773820927,1803
694704908205707904,"Room in shared flat with Mike","Kreis 7","Hottingen",47.3665,8.56476,"Private room",120,261,"TotalCrime",184,37662,0.00488556104296107,1992
695307358633081472,"Nice, cozy and bright studio apartment","Kreis 2","Wollishofen",47.3435,8.53247,"Entire home/apt",151,261,"TotalCrime",251,35494,0.00707161773820927,1803
695437248746796928,"Landscape Architect's Roof Loft above Zürich Enge","Kreis 2","Enge",47.3610905604097,8.52877541534425,"Entire home/apt",230,261,"TotalCrime",251,35494,0.00707161773820927,1803
696405849693210368,"THE GOLDNEST. Exklusive Wohnung in Zürich-West","Kreis 5","Escher Wyss",47.3872314940135,8.51294877301636,"Entire home/apt",320,261,"TotalCrime",194,15331,0.012654099536886,1801
696791369782729600,"Charming apartment in Industriequartier","Kreis 5","Gewerbeschule",47.3846736851541,8.52960366491685,"Private room",135,261,"TotalCrime",194,15331,0.012654099536886,1801
697109432788374272,"Close to Zürich’s city holiday Apartment","Kreis 11","Oerlikon",47.40343,8.55689,"Entire home/apt",229,261,"TotalCrime",400,73223,0.00546276443194078,1540
697647035301296384,"Zimmer in Wohnung nahe ETH Zürich, nur 1 Roomate","Kreis 11","Affoltern",47.41971,8.51407,"Private room",58,261,"TotalCrime",400,73223,0.00546276443194078,1540
697849993304806528,"Zurich HB Central Station Vibrant apartment","Kreis 4","Langstrasse",47.3791089,8.5322977,"Entire home/apt",110,261,"TotalCrime",303,27765,0.010913019989195,1656
698136062627293312,"Beautiful apartment in the heart of Zurich","Kreis 1","Lindenhof",47.37162,8.54145,"Entire home/apt",220,261,"TotalCrime",153,5411,0.0282757346146738,2317
698305845759521536,"Privat Room in Shared Loft","Kreis 4","Langstrasse",47.38044,8.5311,"Private room",90,261,"TotalCrime",303,27765,0.010913019989195,1656
698479731663794688,"Cozy flat in Zürichs lively «Kreis 4»","Kreis 4","Hard",47.37887,8.51413,"Entire home/apt",165,261,"TotalCrime",303,27765,0.010913019989195,1656
698844797512668032,"Private Bedroom at the top location of Zurich City","Kreis 4","Langstrasse",47.3797891765655,8.53167285396728,"Private room",89,261,"TotalCrime",303,27765,0.010913019989195,1656
699673411237254016,"Elegant, bright and central 2 bedroom apartment","Kreis 6","Unterstrass",47.38322,8.54314,"Entire home/apt",200,261,"TotalCrime",221,33665,0.00656468141987227,1731
699704496367851392,"Schöner pop art Loft Wohnung im Herzen der Zürich","Kreis 5","Escher Wyss",47.3904405,8.518288,"Entire home/apt",230,261,"TotalCrime",194,15331,0.012654099536886,1801
700017795086711808,"Private room in central apartment with balcony","Kreis 4","Hard",47.37771,8.51685,"Private room",85,261,"TotalCrime",303,27765,0.010913019989195,1656
700057416312452864,"Moderne Wohnung im Herzen von Zürich","Kreis 5","Gewerbeschule",47.38528,8.5324,"Private room",150,261,"TotalCrime",194,15331,0.012654099536886,1801
700451611475854720,"Beautiful spacious room close to downtown.","Kreis 11","Oerlikon",47.40236,8.55409,"Private room",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
700516594811549824,"City Loft mit Balkon und kostenlosem Parkplatz","Kreis 2","Enge",47.35966,8.52362,"Entire home/apt",159,261,"TotalCrime",251,35494,0.00707161773820927,1803
700573254148512512,"Charming apartment with balcony, great location","Kreis 6","Oberstrass",47.38772,8.54775,"Entire home/apt",90,261,"TotalCrime",221,33665,0.00656468141987227,1731
701364504095025664,"Lovely and light-flooded bedroom (18sqm) in Zürich","Kreis 8","Mühlebach",47.358910498822,8.55571869760752,"Private room",64,261,"TotalCrime",107,17152,0.00623833955223881,2237
701421382624329728,"Private Flat at famous Langstrasse at Zürich City","Kreis 4","Langstrasse",47.37947,8.52687,"Entire home/apt",201,261,"TotalCrime",303,27765,0.010913019989195,1656
