"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price"
10006714,"Nice 1 room Cranberry I Apartment","Kreis 11","Oerlikon",47.40806,8.54758,"Entire home/apt",575
10095770,"Clean Spacious Fresh Centre+mobileWiFi","Kreis 3","Sihlfeld",47.37312,8.51953,"Private room",84
10121853,"Cozy and bright apartment","Kreis 10","Wipkingen",47.39636,8.52292,"Entire home/apt",95
10202419,"Charming room in leafy area","Kreis 6","Oberstrass",47.39049,8.54989,"Private room",70
10276926,"Private room in creative Zurich district 5","Kreis 5","Gewerbeschule",47.38485,8.52455,"Private room",71
10376433,"lovely apartment, 5min from Zürich city","Kreis 10","Wipkingen",47.39402,8.53246,"Entire home/apt",65
10382963,"Top Lake Side Location By Airhome","Kreis 1","Rathaus",47.36902,8.54354,"Entire home/apt",717
10383470,"Room in luxury modern loft, Zurich","Kreis 9","Altstetten",47.38989,8.49498,"Private room",80
10418945,"Chic and central private room","Kreis 2","Enge",47.35861,8.52653,"Private room",75
10506470,"Penthouse in Seefeld, private rooftop","Kreis 8","Seefeld",47.36098,8.54948,"Entire home/apt",390
10567555,"Luxury Penthouse in Zurichs Trend District","Kreis 5","Escher Wyss",47.39036,8.5098,"Entire home/apt",110
10701017,"Cosy room in Zurich, little garden&friendly cat","Kreis 2","Wollishofen",47.34323,8.52305,"Private room",69
10704449,"Downtown Zürich main station(HB)","Kreis 6","Unterstrass",47.38105,8.54301,"Entire home/apt",185
10720130,"Room 7","Kreis 7","Fluntern",47.37765,8.55885,"Private room",100
10762056,"N3 Apartment in the heart of Zurich","Kreis 1","Rathaus",47.37485,8.5441,"Entire home/apt",575
10871301,"Charming flat / near lake (FB7)","Kreis 8","Seefeld",47.36215,8.54946,"Entire home/apt",150
10892010,"Nice 3.5 room Strawberry Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
10973187,"Gorgeous flat in hip & vibrant area","Kreis 5","Gewerbeschule",47.38119,8.53346,"Entire home/apt",210
11059645,"Modern large City apartment ZURICH WIFI 100mbps","Kreis 9","Altstetten",47.38898,8.49287,"Entire home/apt",260
11075723,"2 BR apartment near the lake / city centre D5","Kreis 8","Seefeld",47.35721,8.5547,"Entire home/apt",218
11128754,"Quiet Room in big and unique Loft-Apartment","Kreis 4","Langstrasse",47.37827,8.52135,"Private room",50
11221242,"Apartment a minute walk from the Zurich lake","Kreis 8","Seefeld",47.36035,8.54961,"Entire home/apt",150
11266276,"Easy Studio Apartment","Kreis 11","Affoltern",47.41888,8.5081,"Entire home/apt",85
11307775,"3 1/2 Zimmer Wohnung an der Limmat","Kreis 9","Altstetten",47.39789,8.49951,"Entire home/apt",350
11397175,"Bright 3 Rooms apartment in Zürich","Kreis 9","Albisrieden",47.37341,8.5001,"Entire home/apt",162
11597416,"Zurich old town, exclusive","Kreis 1","Rathaus",47.36953,8.54568,"Private room",135
11612942,"RELOC functional & cozy studio in Zurich Oerlikon","Kreis 11","Seebach",47.41553,8.5451,"Entire home/apt",125
11689015,"Gemütliche Wohnung - zentral und ruhig","Kreis 2","Enge",47.35893,8.5266,"Entire home/apt",110
11728256,"RELOC Modern 1 bedroom apartment","Kreis 11","Seebach",47.41554,8.54484,"Entire home/apt",150
11798707,"Lovely 2.5 apartment with SW facing balcony!","Kreis 12","Hirzenbach",47.4002,8.59064,"Entire home/apt",60
11830455,"RELOC Modern studio in Zurich Oerlikon","Kreis 11","Seebach",47.4156,8.54518,"Entire home/apt",130
11949543,"Sunny room in music-design flat in the city center","Kreis 5","Gewerbeschule",47.38717,8.52891,"Private room",76
11977829,"Nice 2.5 room Raspberry Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
12154597,"Charming room next to Langstrasse","Kreis 4","Werd",47.37367,8.52206,"Private room",75
12242242,"Cheap room near city center","Kreis 10","Wipkingen",47.39375,8.5285,"Private room",50
12316807,"Schöne und gut gelegene Wohnung","Kreis 3","Sihlfeld",47.3697,8.52476,"Entire home/apt",150
12469141,"Central quiet 2 bed room flat","Kreis 11","Oerlikon",47.40707,8.55428,"Entire home/apt",123
12531745,"New house on city limits and woods","Kreis 10","Höngg",47.40903,8.48827,"Private room",70
12617563,"Private Room near lake and the city","Kreis 2","Wollishofen",47.34708,8.5282,"Private room",30
12664810,"Private room by the limmat","Kreis 6","Unterstrass",47.38294,8.54053,"Private room",80
12714453,"Room with private bathroom in new building","Kreis 3","Alt-Wiedikon",47.3666468331935,8.50828652209016,"Private room",100
12786627,"Superb apartment","Kreis 4","Hard",47.37997,8.50702,"Entire home/apt",79
12819700,"120m² exec apartment near lake with private garage","Kreis 2","Wollishofen",47.35263,8.53058,"Entire home/apt",325
12860185,"Wake up in the heart of the Old town","Kreis 1","Lindenhof",47.3733,8.54177,"Private room",56
12994188,"RELOC Charming Studio in Oerlikon","Kreis 11","Seebach",47.41547,8.54494,"Entire home/apt",125
13060550,"Beautiful, central flat with Limmat (river) view","Kreis 5","Escher Wyss",47.39214,8.51455,"Entire home/apt",85
13071400,"Chez Ruth","Kreis 3","Sihlfeld",47.37888,8.50335,"Private room",70
13078820,"House with pool in a great/quiet area in Zurich","Kreis 8","Weinegg",47.35137,8.57959,"Entire home/apt",440
13138331,"Close to public transportation, 10min from center","Kreis 6","Unterstrass",47.39982,8.54127,"Private room",70
13163060,"The heart of the oldtown","Kreis 1","Lindenhof",47.37305,8.54167,"Private room",54
13307128,"A night or a ride on a great Motorboat in Zurich","Kreis 1","Lindenhof",47.36789,8.54163,"Entire home/apt",175
13353575,"Antik House with a beautiful garden","Kreis 2","Enge",47.35666,8.52867,"Private room",60
13432999,"Paradeplatz / Bahnhofstrasse Apartment by Airhome","Kreis 1","Lindenhof",47.37067,8.54021,"Entire home/apt",407
13514089,"Löwenplatz Apartment next to Station by Airhome","Kreis 1","City",47.37537,8.53501,"Entire home/apt",611
13517210,"Charming 1BD apartment/old town UZ4","Kreis 1","Rathaus",47.3718,8.54541,"Entire home/apt",200
13656976,"Nice flat 10min to town center, 20min to airport","Kreis 6","Unterstrass",47.39953,8.54091,"Entire home/apt",110
13706779,"Helle, moderne 3.5 Zimmer Whg","Kreis 2","Wollishofen",47.33493,8.53114,"Entire home/apt",110
13720909,"Easy Studio Apartment","Kreis 11","Affoltern",47.41888,8.5081,"Entire home/apt",90
13737722,"2BD flat near Bellevue (Holbein 1)","Kreis 8","Mühlebach",47.36385,8.54942,"Entire home/apt",189
13738438,"Spacious nice studio (Holbein 2)","Kreis 8","Mühlebach",47.36385,8.54942,"Entire home/apt",152
13740005,"Very nice 2BD flat city center Enge (Wille 1)","Kreis 2","Enge",47.36376,8.53257,"Entire home/apt",198
13754939,"Sunny flat with own garden","Kreis 10","Wipkingen",47.396,8.52921,"Entire home/apt",89
13760278,"Central Charming Apartment 2 Min walk to the lake","Kreis 8","Seefeld",47.35406,8.5573,"Entire home/apt",70
13857928,"Room at the lake with private bathroom","Kreis 2","Enge",47.36134,8.5359,"Private room",59
13868250,"Gut gelegene, gemütliche Wohnung in Zürich","Kreis 11","Oerlikon",47.40203,8.54538,"Entire home/apt",115
13879118,"Charming flat in hip & vibrant area","Kreis 5","Gewerbeschule",47.38077,8.53434,"Entire home/apt",180
13895923,"Apartment with balcony in Zurich City Centre","Kreis 4","Langstrasse",47.37438,8.5308,"Entire home/apt",110
13980689,"Amazing oldtown location by Airhome 1st floor","Kreis 1","Rathaus",47.37137,8.54428,"Entire home/apt",320
13980787,"Le Bijou LQ82 Limmat View Apartment","Kreis 1","Rathaus",47.37313,8.54242,"Entire home/apt",843
13995023,"Christmas Flat in Central Zurich (Wipkingen)","Kreis 10","Wipkingen",47.39114,8.53096,"Entire home/apt",102
14113525,"Cozy & quiet room in antik house close to the lake","Kreis 2","Enge",47.35784,8.52677,"Private room",70
14165529,"Rening my place from 01.09. - 31.10.2019","Kreis 12","Hirzenbach",47.39835,8.58831,"Private room",45
14289806,"Apartment in the green","Kreis 9","Albisrieden",47.36841,8.48882,"Entire home/apt",49
14332188,"RELOC Ample 2-room-apartment","Kreis 11","Seebach",47.41555,8.5451,"Entire home/apt",150
14335925,"Spacious & luminous flat, 15min to the lake","Kreis 4","Hard",47.38103,8.50735,"Private room",80
14384159,"Zurich-City Center - for business guests / expats","Kreis 5","Gewerbeschule",47.3832,8.52917,"Private room",55
14456811,"Helles Zimmer in charmantem Altbau!","Kreis 2","Enge",47.36023,8.53029,"Private room",109
14477404,"Central and bright room in Zürich","Kreis 4","Langstrasse",47.37608,8.5225,"Private room",68
14497537,"Cozy newly furnished 2 bedroom in Seefeld-NO PARTY","Kreis 8","Seefeld",47.359,8.55077,"Entire home/apt",141
14497922,"4.5  Maisonette, Zürich","Kreis 9","Altstetten",47.3821,8.50132,"Entire home/apt",199
14551683,"Room with private bathroom in modern appartment","Kreis 12","Hirzenbach",47.40592,8.5917,"Private room",65
14652186,"Living directly at the Water","Kreis 5","Escher Wyss",47.3923,8.51627,"Entire home/apt",500
14659604,"Sweet and cosy Apartment in City Center of Zurich","Kreis 6","Oberstrass",47.38368,8.54912,"Entire home/apt",85
14680813,"Apartments  Rigiblick","Kreis 6","Oberstrass",47.38943,8.55307,"Entire home/apt",280
14682963,"Zürichberg Luxury Apartment","Kreis 7","Fluntern",47.38375,8.55738,"Entire home/apt",160
14766973,"Urbane Wohnung im Zürcher Seefeld","Kreis 8","Seefeld",47.3568,8.55211,"Entire home/apt",85
14781925,"30 min from airport room in a parklike setting","Kreis 10","Höngg",47.41269,8.48064,"Private room",56
14823254,"Two quiet bedrooms, central and cosy","Kreis 11","Oerlikon",47.40801,8.54801,"Private room",40
14896152,"1.5 room apartment in Zurich-City (HG-20)","Kreis 1","Rathaus",47.36997,8.54671,"Entire home/apt",85
14921512,"Executive 1BR flat, city center (Hammer 1)","Kreis 8","Weinegg",47.3596,8.55853,"Entire home/apt",183
14989899,"Zürich-Kreis 7, Sep., priv. 1-Zi. Wohnung, 2 Stock","Kreis 7","Hottingen",47.36849,8.55659,"Entire home/apt",155
14998360,"Schöne Wohnung,grosse Dachterrasse,Nähe Idaplatz","Kreis 3","Sihlfeld",47.37491,8.51749,"Entire home/apt",150
15039385,"Attic Loft with rooftop terrace!","Kreis 3","Alt-Wiedikon",47.36477,8.51936,"Entire home/apt",112
15096070,"Charming and Cosy Apt in Zürich ( Privat Room )","Kreis 10","Wipkingen",47.39255,8.53185,"Private room",76
15172572,"Stylish garden flat in quiet, central location","Kreis 3","Alt-Wiedikon",47.36084,8.51707,"Entire home/apt",274
15250857,"1 Bedroom Apartment with Balcony & Garden View","Kreis 3","Alt-Wiedikon",47.35913,8.51717,"Entire home/apt",283
15341716,"Beautiful Cozy Attic Appartment in the Center","Kreis 4","Langstrasse",47.37687,8.52452,"Entire home/apt",80
15363618,"Stunning view over the city, calm & stylish","Kreis 6","Oberstrass",47.391,8.5478,"Entire home/apt",130
15372451,"Nice room in the city center","Kreis 3","Sihlfeld",47.37326,8.52085,"Private room",394
15482195,"cozy quiet room","Kreis 10","Wipkingen",47.39543,8.52429,"Private room",50
15519676,"1 Bedroom Apartment with Garden View","Kreis 3","Alt-Wiedikon",47.35982,8.51704,"Entire home/apt",285
15525696,"Modern & Spacious In Hip Area","Kreis 5","Escher Wyss",47.39119,8.51117,"Entire home/apt",180
15527370,"Spacious bedroom & private bath in heart of Zurich","Kreis 5","Escher Wyss",47.391609,8.510444,"Private room",80
15541196,"Zimmer für 2 Nähe Konzert Airp./City/Messe","Kreis 11","Seebach",47.41728,8.54833,"Private room",32
15578517,"Helles Zimmer im hippen Kreis 5","Kreis 5","Gewerbeschule",47.38755,8.52642,"Private room",110
15596713,"Stauffacher Apartment- Rodriguez","Kreis 4","Langstrasse",47.37708,8.52348,"Entire home/apt",575
15596845,"Stauffacher Apartment- Keita","Kreis 4","Langstrasse",47.37708,8.52348,"Entire home/apt",575
15596933,"Stauffacher Apartment- Raffael","Kreis 4","Langstrasse",47.37708,8.52348,"Entire home/apt",575
15597068,"Stauffacher Apartment- Kuenzli","Kreis 4","Langstrasse",47.37708,8.52348,"Entire home/apt",575
15645106,"Room at Stauffacher / Center of Zurich","Kreis 4","Langstrasse",47.37372,8.52848,"Private room",75
15653745,"Nice 2.5 room Raspberry I Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15654684,"Nice 2.5 room Raspberry II Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15654860,"Nice 2.5 room Raspberry III Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15672243,"Nice 2.5 room Raspberry IV Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15672687,"Nice 2.5 room Blueberry II Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15673613,"Nice 2.5 room Blueberry III Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15673758,"Nice 2.5 room Blueberry IV Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15673943,"Nice 1 room Cranberry II Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15674116,"Nice 1 room Cranberry III Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15674393,"Nice 1 room Cranberry IV Apartment","Kreis 11","Oerlikon",47.40802,8.54762,"Entire home/apt",575
15712965,"Letzigrund White Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15764019,"Letzigrund Gold Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15765564,"Letzigrund Chestnut Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15765855,"Letzigrund Aqua Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15765978,"Letzigrund Black Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15766507,"Letzigrund Bordeaux Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15766649,"Letzigrund Copper Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15766767,"Letzigrund Coral Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15766962,"Letzigrund Ebony Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15780378,"Letzigrund Indigo Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15780649,"Letzigrund Lemon Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15780767,"Letzigrund Lime Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15781029,"Letzigrund Mint Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15782017,"I am subletting my cosy flat perfectly situated","Kreis 4","Hard",47.37985,8.51411,"Entire home/apt",148
15782270,"Big, clean and wonderful place to stay from n days","Kreis 11","Oerlikon",47.4111,8.53266,"Private room",52
15796209,"top modern 3.5 room loft apartment, hip urban city","Kreis 5","Escher Wyss",47.38735,8.51522,"Entire home/apt",184
15796740,"Letzigrund Olive Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15796875,"Letzigrund Pink Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15797256,"Letzigrund Rose Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15797502,"Letzigrund Silver Apartment","Kreis 9","Altstetten",47.38645,8.50316,"Entire home/apt",575
15853113,"helles Zimmer in angenehmer 3er WG, top Anbindung","Kreis 11","Seebach",47.4144,8.55859,"Private room",79
15862347,"Zürich Unterstrass","Kreis 10","Wipkingen",47.40063,8.53103,"Private room",75
15863621,"AUF ZEIT (04/17- ca. 06/18); 3.5-Zimmer-Wohnung","Kreis 12","Saatlen",47.40756,8.55934,"Entire home/apt",85
15879427,"GDN AU Apartment 1","Kreis 3","Alt-Wiedikon",47.35994,8.52206,"Entire home/apt",134
15946738,"Large and bright apartment - Quiet but central","Kreis 6","Oberstrass",47.38724,8.5516,"Entire home/apt",180
16045646,"Lovely 2.5 apt in Kreis 4,close to tram/train/bus","Kreis 3","Sihlfeld",47.37686,8.51255,"Entire home/apt",135
16052643,"Cozy Room in the new trend quarters of Zurich","Kreis 5","Escher Wyss",47.38726,8.52221,"Private room",75
16185714,"1.5 room apartment in Zurich-City (HG-4)","Kreis 1","Hochschulen",47.37038,8.54719,"Entire home/apt",75
16222729,"Spacious house between city and nature reserve","Kreis 11","Affoltern",47.42602,8.50827,"Entire home/apt",300
16231000,"Europaallee Luxury Apartment @ CENTRAL STATION","Kreis 4","Langstrasse",47.37944,8.53346,"Entire home/apt",250
16238364,"Terrace-flat close to the alternative Zurich","Kreis 10","Wipkingen",47.39446,8.52372,"Entire home/apt",75
16263695,"Nice room in a big modern flat","Kreis 9","Albisrieden",47.37989,8.48981,"Private room",57
16263857,"Living & homeoffice at the oldtown","Kreis 1","Rathaus",47.37237,8.54397,"Entire home/apt",114
16329215,"Furnished renovated apartment in Zurich City","Kreis 2","Wollishofen",47.35177,8.53044,"Entire home/apt",170
16364923,"Apartment near Helvetiaplatz","Kreis 4","Langstrasse",47.3759,8.52021,"Entire home/apt",130
16375227,"3450 FR per Month.10 min to city+100m shop.centre","Kreis 9","Altstetten",47.38777,8.49119,"Entire home/apt",260
16435353,"Elegant Zurich apartment with view","Kreis 10","Höngg",47.39812,8.50584,"Entire home/apt",91
16445807,"Furnished room in a generously spaced flat","Kreis 11","Seebach",47.41782,8.53634,"Private room",150
16595111,"Super central, super nice :)","Kreis 10","Wipkingen",47.39394,8.53179,"Entire home/apt",48
16595352,"Quiet, good location, public transport, Parking","Kreis 11","Oerlikon",47.40637,8.54971,"Entire home/apt",68
16611283,"Zentrales Businessappartment","Kreis 4","Werd",47.37199,8.52825,"Entire home/apt",200
16735328,"Cozy attic Loft - 10 min to HB","Kreis 6","Oberstrass",47.38456,8.55001,"Entire home/apt",92
16791727,"Downtown Penthouse Apartment, including Parking","Kreis 4","Langstrasse",47.37455,8.52999,"Entire home/apt",440
16864720,"2.5 room apartment in Zurich-Oerlikon (BA-11)","Kreis 11","Oerlikon",47.4102,8.54207,"Entire home/apt",108
16875656,"4.5 room apartment in Zurich-Oerlikon (BA-12)","Kreis 11","Oerlikon",47.40919,8.54202,"Entire home/apt",130
16881290,"Bright, Central Room with a private balcony!!","Kreis 11","Seebach",47.41602,8.54667,"Private room",64
16938543,"loft","Kreis 10","Wipkingen",47.39295,8.51782,"Entire home/apt",98
16940188,"Gemütliche Wohnung am Stadtrand","Kreis 2","Leimbach",47.33002,8.5161,"Private room",108
17023300,"Room 6 - Toblerplatz, Zuriberg","Kreis 7","Fluntern",47.37966,8.55916,"Private room",100
17032745,"3.5 room apartment in Zurich-Oerlikon (BA-32)","Kreis 11","Oerlikon",47.40901,8.54204,"Entire home/apt",147
17083952,"Spacious family home in Downtown Switzerland","Kreis 2","Enge",47.36723,8.52632,"Entire home/apt",499
